Fiscal Year Released,Recidivism Reporting Year,Main Supervising District,Release Type,Race - Ethnicity,Age At Release ,Sex,Offense Classification,Offense Type,Offense Subtype,Return to Prison,Days to Return,Recidivism Type,New Offense Classification,New Offense Type,New Offense Sub Type,Target Population
2015,2018,4JD,Released to Special Sentence,White - Non-Hispanic,45-54,Male,Special Sentence 2005,Violent,Sex,Yes,287,New,D Felony,Other,Other Criminal,No
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,2JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,,No Recidivism,,,,Yes
2015,2018,,Parole Granted,White - Non-Hispanic,55 and Older,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,153,New,Aggravated Misdemeanor,Public Order,Traffic,Yes
2015,2018,7JD,Parole Granted,White - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,661,New,C Felony,Property,Burglary,Yes
2015,2018,6JD,Discharged - Expiration of Sentence,Black - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Property,Arson,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,Yes,840,Tech,D Felony,Property,Theft,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Public Order,OWI,No,,No Recidivism,,,,Yes
2015,2018,3JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,605,Tech,D Felony,Drug,Trafficking,Yes
2015,2018,,Discharged - Expiration of Sentence,American Indian or Alaska Native - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,C Felony,Other,Other Violent,Yes,693,New,C Felony,Other,Other Violent,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,1JD,Parole Granted,White - Non-Hispanic,25-34,Female,C Felony,Drug,Trafficking,Yes,668,Tech,C Felony,Drug,Trafficking,No
2015,2018,,Paroled w/Immediate Discharge,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,529,New,Aggravated Misdemeanor,Public Order,Traffic,Yes
2015,2018,1JD,Released to Special Sentence,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Sex,Yes,158,New,D Felony,Violent,Assault,Yes
2015,2018,5JD,Parole Granted,White - Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,127,Tech,Aggravated Misdemeanor,Public Order,Traffic,No
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,3JD,Parole Granted,American Indian or Alaska Native - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,No,,No Recidivism,,,,No
2015,2018,7JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Violent,Other Violent,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,792,New,C Felony,Drug,Trafficking,No
2015,2018,,Parole Granted,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,3JD,Parole Granted,White - Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,890,Tech,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes
2015,2018,,Discharged - Expiration of Sentence,Black - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,,No Recidivism,,,,Yes
2015,2018,,Paroled w/Immediate Discharge,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,6JD,Paroled w/Immediate Discharge,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Public Order,Traffic,Yes,238,New,D Felony,Property,Forgery/Fraud,No
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,American Indian or Alaska Native - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,8JD,Released to Special Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,385,New,D Felony,Other,Other Criminal,Yes
2015,2018,5JD,Discharged - Expiration of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,1JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Female,C Felony,Drug,Trafficking,Yes,313,Tech,C Felony,Drug,Trafficking,No
2015,2018,1JD,Parole Granted,White - Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,8JD,Released to Special Sentence,White - Non-Hispanic,35-44,Male,C Felony,Violent,Sex,Yes,662,New,D Felony,Other,Other Criminal,No
2015,2018,3JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,217,New,D Felony,Public Order,OWI,Yes
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,,No Recidivism,,,,No
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,Yes,1046,New,D Felony,Property,Burglary,Yes
2015,2018,1JD,Parole Granted,White - Non-Hispanic,35-44,Female,C Felony,Drug,Trafficking,Yes,178,Tech,C Felony,Drug,Trafficking,No
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,338,New,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2015,2018,6JD,Parole Granted,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,490,Tech,D Felony,Public Order,OWI,No
2015,2018,,Paroled to Detainer - Out of State,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,Yes
2015,2018,6JD,Parole Granted,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,120,Tech,D Felony,Property,Theft,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Hispanic,25-34,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,1JD,Parole Granted,White - Non-Hispanic,Under 25,Female,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,3JD,Discharged - Expiration of Sentence,American Indian or Alaska Native - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,Yes,1074,New,D Felony,Property,Theft,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Property,Vandalism,Yes,153,Tech,D Felony,Property,Vandalism,Yes
2015,2018,7JD,Parole Granted,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,D Felony,Public Order,Weapons,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,25-34,Female,C Felony,Drug,Trafficking,Yes,484,Tech,C Felony,Drug,Trafficking,No
2015,2018,3JD,Parole Granted,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,2JD,Parole Granted,White - Non-Hispanic,25-34,Female,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,3JD,Discharged - Expiration of Sentence,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,3JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,,Paroled to Detainer - INS,White - Hispanic,Under 25,Male,D Felony,Other,Other Criminal,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,169,New,C Felony,Property,Burglary,Yes
2015,2018,6JD,Released to Special Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,586,New,D Felony,Other,Other Criminal,No
2015,2018,,Discharged - Expiration of Sentence,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,Yes,193,New,Aggravated Misdemeanor,Violent,Assault,Yes
2015,2018,8JD,Discharged - Expiration of Sentence,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,8JD,Parole Granted,White - Non-Hispanic,Under 25,Male,D Felony,Public Order,OWI,Yes,1015,New,C Felony,Violent,Assault,Yes
2015,2018,6JD,Parole Granted,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,Yes,272,New,D Felony,Public Order,OWI,No
2015,2018,,Paroled w/Immediate Discharge,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Property,Theft,No,,No Recidivism,,,,No
2015,2018,2JD,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Burglary,Yes,243,New,Aggravated Misdemeanor,Violent,Assault,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,Yes,574,New,D Felony,Property,Theft,Yes
2015,2018,,Paroled w/Immediate Discharge,Black - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,3JD,Parole Granted,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,2JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,314,New,D Felony,Property,Burglary,Yes
2015,2018,,Paroled to Detainer - Out of State,White - Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,5JD,Released to Special Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,Yes,204,New,D Felony,Property,Theft,Yes
2015,2018,6JD,Parole Granted,Black - Non-Hispanic,45-54,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,Black - Non-Hispanic,25-34,Male,D Felony,Property,Theft,Yes,993,New,D Felony,Property,Theft,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,No,,No Recidivism,,,,No
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,517,New,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2015,2018,4JD,Parole Granted,Black - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,207,Tech,C Felony,Drug,Trafficking,No
2015,2018,5JD,Paroled to Detainer - Out of State,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Other Violent,No,,No Recidivism,,,,No
2015,2018,5JD,Paroled w/Immediate Discharge,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No
2015,2018,1JD,Discharged - Expiration of Sentence,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Other Violent,Yes,410,Tech,C Felony,Violent,Other Violent,No
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,2JD,Parole Granted,White - Hispanic,25-34,Male,C Felony,Other,Other Criminal,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,4JD,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,446,New,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes
2015,2018,,Parole Granted,Black - Non-Hispanic,35-44,Male,B Felony,Violent,Other Violent,No,,No Recidivism,,,,Yes
2015,2018,4JD,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,5JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,No,,No Recidivism,,,,No
2015,2018,1JD,Parole Granted,Black - Non-Hispanic,25-34,Male,D Felony,Property,Forgery/Fraud,Yes,875,New,Aggravated Misdemeanor,Violent,Assault,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,334,Tech,C Felony,Property,Burglary,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,4JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,Yes
2015,2018,,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,5JD,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,Black - Non-Hispanic,35-44,Male,Serious Misdemeanor,Public Order,OWI,No,,No Recidivism,,,,No
2015,2018,8JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,381,Tech,C Felony,Drug,Trafficking,Yes
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Public Order,Traffic,Yes,854,New,Aggravated Misdemeanor,Public Order,Traffic,Yes
2015,2018,2JD,Parole Granted,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,5JD,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,,No Recidivism,,,,No
2015,2018,7JD,Parole Granted,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,454,New,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes
2015,2018,6JD,Parole Granted,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,217,Tech,C Felony,Drug,Trafficking,Yes
2015,2018,5JD,Paroled to Detainer - Out of State,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,Yes
2015,2018,2JD,Parole Granted,White - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,Yes,230,Tech,D Felony,Drug,Drug Possession,No
2015,2018,8JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,295,Tech,C Felony,Drug,Trafficking,Yes
2015,2018,8JD,Paroled w/Immediate Discharge,White - Non-Hispanic,Under 25,Female,D Felony,Drug,Trafficking,Yes,1002,New,Aggravated Misdemeanor,Drug,Drug Possession,Yes
2015,2018,2JD,Parole Granted,White - Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Other,Other Criminal,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,Under 25,Male,B Felony,Other,Other Criminal,No,,No Recidivism,,,,No
2015,2018,,Parole Granted,White - Non-Hispanic,45-54,Male,C Felony,Property,Theft,No,,No Recidivism,,,,Yes
2015,2018,6JD,Parole Granted,White - Non-Hispanic,35-44,Male,C Felony,Property,Theft,No,,No Recidivism,,,,Yes
2015,2018,3JD,Discharged - Expiration of Sentence,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Violent,Assault,Yes,425,Tech,Aggravated Misdemeanor,Violent,Assault,No
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,457,New,Aggravated Misdemeanor,Violent,Assault,Yes
2015,2018,2JD,Parole Granted,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Robbery,Yes,782,Tech,C Felony,Violent,Robbery,Yes
2015,2018,4JD,Parole Granted,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,Yes,98,Tech,C Felony,Property,Theft,Yes
2015,2018,,Paroled to Detainer - INS,White - Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,5JD,Parole Granted,Black - Non-Hispanic,25-34,Female,C Felony,Property,Burglary,Yes,246,New,C Felony,Property,Burglary,Yes
2015,2018,1JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Property,Arson,No,,No Recidivism,,,,Yes
2015,2018,8JD,Parole Granted,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Violent,Sex,Yes,71,Tech,Felony - Enhancement to Original Penalty,Violent,Sex,No
2015,2018,,Parole Granted,Black - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No
2015,2018,8JD,Parole Granted,White - Non-Hispanic,25-34,Male,C Felony,Drug,Other Drug,Yes,642,New,C Felony,Drug,Other Drug,Yes
2015,2018,6JD,Parole Granted,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,140,Tech,D Felony,Violent,Assault,Yes
2015,2018,,Paroled to Detainer - INS,White - Hispanic,25-34,Male,D Felony,Violent,Sex,No,,No Recidivism,,,,No
2015,2018,,Paroled to Detainer - Out of State,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,5JD,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Violent,Murder/Manslaughter,Yes,478,New,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes
2015,2018,6JD,Parole Granted,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Other Violent,No,,No Recidivism,,,,Yes
2015,2018,1JD,Released to Special Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,511,New,D Felony,Other,Other Criminal,No
2015,2018,8JD,Discharged - Expiration of Sentence,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Violent,Other Violent,No,,No Recidivism,,,,Yes
2015,2018,5JD,Released to Special Sentence,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,4JD,Parole Granted,Black - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes
2015,2018,5JD,Discharged - Expiration of Sentence,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Public Order,Weapons,No,,No Recidivism,,,,Yes
2015,2018,,Parole Granted,Black - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No
2015,2018,,Discharged - Expiration of Sentence,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,Yes
2015,2018,5JD,Paroled to Detainer - Out of State,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,Yes
2015,2018,,Discharged - Expiration of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,No,,No Recidivism,,,,No
2015,2018,,Paroled w/Immediate Discharge,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No
